AM1111,63MM 4KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AM1112,63MM 4KG/CM2 SELFIT (5 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AM1113,63MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AM1114,63MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AM1145,63MM 6KG/CM2 SELFIT (5 MTR),SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AM1155,63MM 6KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AM1115,63MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AM1149,63MM 10KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AM1116,75MM 4KG/CM2 SELFIT (5 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AM1117,75MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AM1118,75MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AM1146,75MM 6KG/CM2 SELFIT (5 MTR),SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AM1119,75MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AM1122,90MM 4KG/CM2 SELFIT (5 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AM1123,90MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AM1124,90MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AM1125,90MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AM1126,90MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AM1127,110MM 6KG/CM2 SELFIT ( 3 MTR),SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AM1128,110MM 2.5KG/CM2 SELFIT (5 MTR),SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AM1129,110MM 4KG/CM2 SELFIT (5 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AM1133,110MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AM1134,110MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AM1135,110MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AM1136,110MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AM1137,110MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AM1138,75MM 6KG/CM2 SELFIT (SLOTTED),SELFIT (SLOTTED),https://drive.google.com/file/d/11k5_gexSTiXJYNGMq8crE69NAlU_pk4f
AM1139,110MM 6KG/CM2 SELFIT (SLOTTED),SELFIT (SLOTTED),https://drive.google.com/file/d/11k5_gexSTiXJYNGMq8crE69NAlU_pk4f
AM1144,110MM 10KG/CM2 SELFIT (SLOTTED),SELFIT (SLOTTED),https://drive.google.com/file/d/13jabDcw3E6qGcEvBe7-uo_gk9yAGaD2-
AH1111,125MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1112,140MM 4KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1113,140MM 6KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1114,140MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1115,140MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1116,140MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1117,140MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1118,140MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1119,160MM 4KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1122,160MM 6KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1267,160MM 2.5KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1123,160MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1124,160MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1125,160MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1126,160MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1127,160MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1128,180MM 6KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1129,180MM 8KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1133,180MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1134,180MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1135,180MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1136,180MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1137,180MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1138,200MM 4KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1139,200MM 6KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1144,200MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1268,200MM 2.5KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1145,200MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1146,200MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1147,200MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1148,200MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1149,225MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1155,225MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1156,225MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1157,225MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1158,225MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1159,250MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1166,250MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1269,250MM 4KG/CM2 SELFIT (3 MTR),SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1167,250MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
AH1168,250MM 8KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1Yc1Tdcu-1wgnjMGL4pk1wxVyO2ISFyNC
AH1169,250MM 10KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1-tATTsvWy50C6X0A5hZb9r1pKMZLFL3D
AH1177,280MM 2.5KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1ZQ3xu2NDB5AXmsio-gEiHmfA3zL7yZjk
AH1178,280MM 4KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/1jvf0gDSDXAazWeR4MsgdSKdQkTgAGU8O
AH1179,280MM 6KG/CM2 SELFIT,SELFIT,https://drive.google.com/file/d/18AABxywRkKfFPEvrmTs19IxkWevSkzh0
