AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1224,75MM 10KG/CM2 SELFIT (5 MTR),MTR,438,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-10KG,1070
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1228,75MM 12.5KG/CM2 SELFIT (5 MTR),MTR,534,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-12.5KG,1071
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1117,75MM 4KG/CM2 SELFIT,MTR,197,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-4KG,1072
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1118,75MM 6KG/CM2 SELFIT,MTR,278.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-6KG,1073
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1235,75MM 8KG/CM2 SELFIT,MTR,353.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-8KG,1074
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1119,75MM 10KG/CM2 SELFIT,MTR,438,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-10KG,1075
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1238,75MM 12.5KG/CM2 SELFIT,MTR,534,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-12.5KG,1076
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1177,90MM 2.5KG/CM2 SELFIT (5 MTR),MTR,177,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-2.5KG,1077
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1122,90MM 4KG/CM2 SELFIT (5 MTR),MTR,275.5,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-4KG,1078
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1178,90MM 6KG/CM2 SELFIT (5 MTR),MTR,401.5,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-6KG,1079
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1199,90MM 8KG/CM2 SELFIT (5 MTR),MTR,509,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-8KG,1080
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1225,90MM 10KG/CM2 SELFIT (5 MTR),MTR,621.5,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-10KG,1081
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1229,90MM 12.5KG/CM2 SELFIT (5 MTR),MTR,756,PRICE PER MTR,SELFIT,5,0,AGRI SELFIT PIPE-12.5KG,1082
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1123,90MM 2.5KG/CM2 SELFIT,MTR,177,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-2.5KG,1083
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1124,90MM 4KG/CM2 SELFIT,MTR,275.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-4KG,1084
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1125,90MM 6KG/CM2 SELFIT,MTR,401.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-6KG,1085
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1236,90MM 8KG/CM2 SELFIT,MTR,509,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-8KG,1086
AGRI MEDIUM DIA PIPE,AGRI,PIPES,AGRI MEDIUM DIA PIPE,AM1126,90MM 10KG/CM2 SELFIT,MTR,621.5,PRICE PER MTR,SELFIT,6,0,AGRI SELFIT PIPE-10KG,1087
